class_id,latitude,longitude,confidence,length,breadth,heading
0,42.04262091,8.72058702,0.475,28.9,27.9,89.0
0,42.02817322,8.70448826,0.474,27.8,27.7,179.0
0,42.01598067,8.66565824,0.472,28.4,27.9,89.0
0,41.95593217,8.59850069,0.468,27.5,26.7,176.0
0,41.96938556,8.61061423,0.467,26.8,25.6,88.0
0,41.97154806,8.61931292,0.465,27.9,27.5,178.0
0,42.04032138,8.73618586,0.465,23.5,23.2,170.0
0,41.9360425,8.62263873,0.464,29.2,26.8,177.0
0,41.97193058,8.62064872,0.462,29.3,29.3,176.0
0,41.97084038,8.61151918,0.462,28.1,27.3,178.0
0,42.11290762,8.69016121,0.461,23.4,22.4,177.0
0,41.91850279,8.74067428,0.46,23.7,22.9,85.0
0,42.01059033,8.65782165,0.459,27.8,26.3,87.0
0,41.90573931,8.67796044,0.459,24.4,24.4,85.0
0,42.06408712,8.73702661,0.459,22.9,22.7,87.0
0,41.97151664,8.61837674,0.458,28.8,27.5,178.0
0,42.1077421,8.65799229,0.454,32.8,29.5,89.0
0,41.9590396,8.5976276,0.454,27.4,26.6,87.0
0,42.11387518,8.69010843,0.454,22.5,22.3,89.0
0,41.97080185,8.61186128,0.451,27.2,26.6,178.0
0,42.05099798,8.7463249,0.45,29.7,28.8,88.0
0,41.91010007,8.72311742,0.45,25.3,24.6,79.0
1,41.93039251,8.74642226,0.449,31.5,19.5,83.0
0,41.90622705,8.60337155,0.445,63.5,61.6,136.0
0,41.96140467,8.59154518,0.445,27.9,27.6,174.0
0,42.1119143,8.69082668,0.444,24.1,23.9,175.0
0,41.92694652,8.77214452,0.444,25.9,25.2,87.0
0,41.95833251,8.59801308,0.444,26.4,26.2,171.0
0,41.95922834,8.59738336,0.442,29.5,29.4,171.0
0,41.97799898,8.6652066,0.441,24.4,24.4,88.0
0,41.92290826,8.61517898,0.441,30.9,25.9,178.0
0,41.9312774,8.74253107,0.441,22.4,20.8,178.0
0,41.91710838,8.64858026,0.441,32.9,29.7,91.0
0,41.92198354,8.74187671,0.44,86.8,17.2,179.0
0,41.91833527,8.74268215,0.438,22.4,22.2,157.0
0,41.90557618,8.67829982,0.438,24.2,23.9,176.0
0,42.02263554,8.68226576,0.437,28.0,27.8,178.0
0,41.96910319,8.61060125,0.437,27.6,27.5,170.0
0,41.9321494,8.74623209,0.436,23.3,22.9,178.0
0,42.11301618,8.68866907,0.436,23.9,23.6,176.0
0,42.02159163,8.68047799,0.436,29.3,29.2,179.0
0,41.91995799,8.74057824,0.436,24.6,24.4,178.0
0,41.91861145,8.74210578,0.436,23.8,22.7,174.0
0,41.91453701,8.66426011,0.433,27.8,27.8,87.0
0,42.11295953,8.69050465,0.43,24.4,23.3,177.0
0,41.96801064,8.63415711,0.43,26.2,25.0,89.0
0,41.91723216,8.75514348,0.429,28.1,26.1,176.0
0,41.92397981,8.74212915,0.428,22.2,21.8,86.0
0,41.91950396,8.74048498,0.428,24.5,23.1,178.0
0,41.99979821,8.65411205,0.428,27.5,25.7,90.0
0,41.91585558,8.61362613,0.427,136.3,48.3,63.0
0,41.9549871,8.59797962,0.426,28.3,27.7,176.0
0,41.95858354,8.59778709,0.424,27.5,26.6,88.0
0,41.956375,8.59867825,0.422,29.2,27.4,85.0
1,41.9277281,8.74603447,0.419,35.1,20.5,75.0
0,42.11242633,8.69011133,0.419,23.1,22.0,178.0
0,41.95502696,8.59863825,0.418,26.5,26.2,86.0
0,41.95807676,8.59878275,0.418,27.4,24.1,87.0
0,41.96934625,8.63551072,0.417,25.7,25.0,177.0
0,42.06540249,8.73019418,0.417,26.2,26.0,159.0
0,41.97146483,8.61780031,0.416,29.3,28.7,180.0
1,42.03509779,8.61493186,0.413,53.5,23.0,60.0
1,41.90443418,8.64895257,0.413,76.2,24.5,151.0
0,41.93166434,8.74565499,0.412,23.6,23.4,86.0
0,42.06156669,8.73865688,0.41,26.7,25.9,178.0
0,42.04401875,8.73509183,0.41,23.6,23.2,88.0
0,42.04177953,8.73747323,0.408,23.0,22.4,178.0
0,41.91412172,8.66422063,0.408,27.9,27.3,87.0
0,41.92634619,8.76961746,0.406,24.6,24.3,179.0
0,42.04227839,8.7396966,0.406,22.5,22.4,88.0
0,42.11195063,8.6901278,0.403,23.9,22.9,88.0
0,42.04390384,8.71974001,0.402,29.1,27.1,177.0
0,41.92615726,8.74577173,0.4,23.6,23.0,87.0
0,41.93076258,8.74321586,0.397,21.6,21.4,177.0
0,41.97788802,8.66481002,0.397,27.2,26.5,87.0
0,41.99555489,8.65724479,0.395,25.4,25.3,179.0
0,41.95503862,8.59712627,0.394,25.2,21.8,88.0
0,42.04359273,8.73224624,0.392,22.6,22.1,177.0
0,41.92650134,8.76998205,0.392,25.2,25.2,179.0
0,41.99964964,8.65415488,0.392,27.4,27.0,178.0
0,42.01592586,8.66528275,0.391,28.5,27.0,89.0
0,42.10757032,8.65797397,0.391,29.9,29.2,178.0
0,42.0396234,8.7231799,0.385,28.0,27.3,83.0
0,41.97094834,8.62457252,0.383,28.7,28.6,88.0
0,41.97152554,8.61902588,0.381,29.1,26.0,179.0
0,42.00796704,8.65657956,0.38,25.6,25.1,89.0
0,42.10902151,8.65710517,0.379,27.9,26.7,178.0
0,42.01563246,8.66544544,0.379,26.4,26.3,80.0
0,41.96977728,8.61008057,0.376,29.1,28.5,177.0
0,41.97025835,8.61026523,0.375,27.6,25.7,89.0
0,42.04133589,8.73621133,0.373,25.8,25.7,87.0
0,42.063171,8.71479029,0.372,27.5,27.4,88.0
0,41.90714289,8.79692442,0.371,26.5,26.0,178.0
0,42.10915099,8.65636849,0.37,29.3,29.2,178.0
0,41.93093985,8.5653314,0.37,28.3,27.7,88.0
0,41.92078975,8.77479903,0.37,79.2,22.3,167.0
0,42.11088887,8.70094341,0.369,24.9,23.8,177.0
0,42.01952138,8.66383328,0.369,25.7,25.6,77.0
0,41.9280483,8.74303382,0.369,22.8,21.5,176.0
0,42.06968863,8.5732253,0.369,26.8,25.3,172.0
0,42.01799295,8.66516277,0.366,27.1,26.6,164.0
0,41.92607309,8.74306634,0.365,23.6,23.0,168.0
0,41.93121127,8.56551478,0.36,29.6,28.5,177.0
0,41.91908105,8.74174386,0.352,25.5,23.7,86.0
0,42.02099934,8.67748469,0.351,27.0,26.6,178.0
0,41.91169549,8.61254956,0.35,185.2,113.4,105.0
0,41.92796137,8.7432377,0.35,23.4,22.1,174.0
0,41.92886853,8.74984778,0.348,25.8,25.1,177.0
0,41.91823332,8.74109487,0.347,25.4,22.2,174.0
0,42.00203265,8.65409398,0.343,28.3,27.8,88.0
0,41.9307267,8.74345067,0.34,21.9,21.8,178.0
0,42.02806743,8.70493787,0.337,28.4,27.3,87.0
0,41.93249656,8.74664007,0.333,23.7,23.0,82.0
0,42.11347209,8.68960492,0.329,23.6,23.5,177.0
0,41.93306127,8.74660709,0.329,23.3,23.2,179.0
0,41.97009161,8.61041329,0.327,26.2,26.0,176.0
0,42.06460822,8.73674478,0.322,24.5,24.0,88.0
0,41.91859984,8.74335101,0.321,23.4,21.9,87.0
0,41.9241539,8.74104251,0.321,81.1,23.3,176.0
0,41.93089197,8.74343915,0.32,22.3,22.3,89.0
0,41.91502291,8.69802596,0.319,26.0,25.7,71.0
0,41.93619638,8.62249582,0.318,29.0,28.7,88.0
0,41.90782171,8.70168505,0.318,28.7,27.5,177.0
0,41.92437484,8.76786242,0.315,25.7,25.3,167.0
0,41.9611451,8.59085419,0.314,32.3,25.3,74.0
0,41.93223205,8.74683877,0.314,24.2,24.0,85.0
0,42.11074982,8.70068068,0.309,24.3,24.2,175.0
0,41.91795362,8.74161561,0.308,24.1,23.7,77.0
0,41.93148631,8.74462505,0.305,22.2,20.9,88.0
0,41.90560006,8.65829222,0.302,28.5,27.4,84.0
0,41.95610407,8.59877611,0.301,27.8,26.2,84.0
0,42.02789112,8.68685551,0.301,29.4,26.8,87.0
0,41.90669122,8.6784923,0.299,26.6,26.0,84.0
0,42.04352179,8.73604087,0.298,22.5,21.9,178.0
0,41.91804673,8.74062375,0.295,24.1,23.9,175.0
0,41.93022726,8.74435851,0.294,27.4,19.1,153.0
0,42.11110899,8.70106999,0.293,24.5,24.4,88.0
0,41.91904668,8.74235321,0.292,25.7,24.6,174.0
0,41.91843768,8.74160431,0.291,24.2,22.2,165.0
0,41.93120724,8.7433882,0.29,23.6,23.1,176.0
0,42.0208728,8.67773629,0.289,26.0,25.9,169.0
0,41.93207592,8.74460832,0.289,22.6,20.6,177.0
0,41.95740382,8.59852472,0.288,28.1,27.8,176.0
0,42.10904339,8.70103791,0.287,26.1,25.6,86.0
0,41.97159785,8.63212321,0.284,29.4,25.0,87.0
1,41.9208033,8.77479766,0.284,80.8,23.5,169.0
0,42.08572594,8.71112642,0.282,23.2,23.0,176.0
0,41.95474288,8.59784344,0.282,29.9,28.6,86.0
0,42.10917665,8.65659801,0.28,30.0,28.8,178.0
0,41.95830782,8.74844568,0.279,28.1,27.6,178.0
0,41.91764669,8.64904465,0.279,32.4,30.1,87.0
0,42.04339717,8.71818035,0.278,25.8,25.7,174.0
0,41.91614972,8.64837117,0.274,30.7,30.3,89.0
0,41.95482581,8.59842867,0.274,27.8,27.6,87.0
0,41.93186488,8.74480694,0.27,21.9,20.7,176.0
0,41.90719111,8.78138706,0.269,29.3,27.8,169.0
0,42.11127015,8.68897656,0.266,25.3,25.1,179.0
0,42.02289098,8.68304704,0.266,28.8,26.7,87.0
0,41.93197319,8.74274575,0.264,22.3,22.1,87.0
0,41.91923493,8.74040207,0.264,24.3,24.1,171.0
1,41.92885657,8.74671972,0.264,35.6,17.4,141.0
0,41.97147748,8.62082745,0.263,25.1,23.0,175.0
0,41.97098458,8.61222124,0.261,26.4,25.8,88.0
0,41.95728206,8.59870614,0.259,25.9,25.8,174.0
0,42.04375865,8.71923554,0.258,27.8,27.2,89.0
0,41.97034443,8.61045557,0.256,28.1,26.6,178.0
0,41.93165581,8.74364899,0.254,26.6,24.0,78.0
0,42.02148632,8.67951936,0.25,29.1,23.2,179.0
0,42.0086694,8.65633668,0.25,28.0,26.6,178.0
0,42.0432348,8.72001876,0.249,31.2,29.8,87.0
0,41.93212139,8.74306415,0.249,23.8,22.8,75.0
0,42.04039197,8.73652264,0.247,22.4,21.8,83.0
0,42.05060183,8.74653965,0.246,28.4,27.8,179.0
0,41.93234946,8.74524794,0.245,22.7,21.9,86.0
0,42.00800833,8.65681397,0.245,25.8,25.3,88.0
0,41.92587708,8.77069363,0.244,25.2,24.6,177.0
0,41.92558731,8.76886054,0.243,26.6,26.3,85.0
0,41.96048789,8.59467309,0.242,27.2,26.2,88.0
0,42.04264966,8.72086358,0.24,29.5,27.8,178.0
0,42.1090502,8.65741093,0.24,27.4,27.3,87.0
0,41.93195376,8.74318492,0.238,23.5,23.4,87.0
0,42.04154724,8.73828399,0.237,23.6,22.5,88.0
0,42.04318984,8.7206707,0.236,29.4,27.9,86.0
1,42.12225026,8.62904242,0.236,59.5,19.3,1.0
0,42.02150934,8.68069418,0.235,31.9,25.3,178.0
0,41.971305,8.61745005,0.234,27.7,27.6,81.0
0,41.99284053,8.66651859,0.232,25.4,23.9,178.0
0,41.97156982,8.62752063,0.232,29.5,28.9,88.0
0,41.92484294,8.7739191,0.231,25.7,24.9,86.0
0,42.10852831,8.7006574,0.23,27.5,27.5,178.0
0,41.90542618,8.66434103,0.228,25.4,25.2,79.0
0,42.01640726,8.6650739,0.225,27.5,27.1,86.0
0,41.97087886,8.62758769,0.224,29.9,29.8,88.0
0,42.02153663,8.68025647,0.223,28.7,27.2,178.0
0,42.0001054,8.65463846,0.223,24.7,24.2,89.0
0,42.04385877,8.71932775,0.222,28.0,26.2,88.0
0,42.14227407,8.59261773,0.221,24.3,23.7,176.0
0,42.11388713,8.68922282,0.22,24.0,23.2,87.0
0,42.11304376,8.68994648,0.219,22.3,22.1,176.0
0,41.97538974,8.65752655,0.219,27.2,26.5,88.0
0,41.93076208,8.742913,0.219,22.2,21.5,178.0
0,42.06391461,8.73700456,0.212,23.2,23.1,177.0
0,41.90573984,8.78257861,0.212,27.3,19.8,88.0
0,41.91721874,8.79311825,0.212,59.5,22.5,160.0
0,41.93129199,8.74167165,0.211,113.0,21.5,176.0
0,41.91858679,8.74270592,0.211,24.7,22.3,84.0
0,41.90524856,8.79890641,0.205,27.8,27.7,86.0
0,42.00785351,8.6567773,0.204,26.1,25.5,88.0
0,42.0084982,8.65635067,0.203,28.3,26.7,178.0
1,42.04793844,8.72385412,0.201,42.5,20.5,61.0
0,42.11221426,8.68818263,0.201,23.8,23.4,89.0
0,41.92420903,8.7687497,0.199,24.7,24.7,177.0
0,42.10916414,8.65680339,0.197,27.4,27.2,178.0
0,42.04570259,8.7449257,0.197,24.6,24.3,178.0
1,42.04776793,8.73782234,0.195,28.6,20.9,80.0
0,41.95756095,8.59881687,0.194,27.6,22.8,85.0
0,41.93191571,8.74432811,0.194,23.2,23.0,86.0
0,42.0341133,8.72471834,0.193,27.1,25.6,179.0
0,41.92816035,8.74281339,0.193,22.9,22.0,87.0
1,41.91174698,8.6132048,0.191,187.8,81.6,53.0
0,41.92773212,8.74606256,0.191,32.3,22.1,78.0
0,41.96132413,8.59208587,0.189,27.3,26.5,87.0
0,42.04283657,8.72128288,0.189,28.3,27.9,80.0
0,42.00972558,8.65693786,0.189,27.1,26.1,89.0
0,42.02088752,8.67663902,0.186,26.8,26.5,171.0
0,42.00818528,8.65646606,0.185,25.9,25.5,90.0
0,41.9178511,8.7408867,0.184,23.8,23.6,79.0
0,41.94713019,8.60433329,0.184,25.7,25.6,167.0
0,41.94724974,8.60456715,0.184,28.3,26.2,174.0
0,41.91969742,8.74295955,0.183,22.0,20.9,171.0
0,42.050785,8.74649397,0.183,28.5,27.9,89.0
0,41.95565449,8.59826793,0.183,27.8,27.7,87.0
0,41.93031519,8.74361903,0.183,22.3,20.7,69.0
0,41.96022493,8.59696454,0.183,28.2,24.5,179.0
0,41.91814088,8.74187325,0.181,53.0,21.3,130.0
0,41.9183752,8.74025506,0.181,22.9,22.9,164.0
0,42.01476285,8.66425,0.18,25.3,25.0,166.0
0,41.9698966,8.61032168,0.179,26.3,26.2,88.0
0,42.04162988,8.73711043,0.179,22.3,21.2,176.0
0,42.00386966,8.65562938,0.175,28.2,23.6,83.0
0,42.04365404,8.71954632,0.171,29.6,29.2,79.0
0,42.12238503,8.62340507,0.17,28.9,28.7,175.0
0,41.91111793,8.67409675,0.169,29.3,29.2,175.0
0,41.97116688,8.62750627,0.167,30.6,29.3,179.0
0,42.06170693,8.7391044,0.167,25.1,24.9,170.0
0,41.91889198,8.74284634,0.162,25.8,24.0,85.0
0,41.95807354,8.59796675,0.162,28.0,27.7,88.0
0,42.11027037,8.70042552,0.161,25.0,23.6,176.0
0,41.99530244,8.6575659,0.16,27.3,25.3,180.0
0,41.99296343,8.66581509,0.16,24.7,24.1,88.0
0,41.94687582,8.60516468,0.16,28.0,27.4,179.0
0,42.04179809,8.73631834,0.16,23.7,22.9,176.0
0,42.00989612,8.65741427,0.159,26.5,26.2,177.0
0,41.97396452,8.65587309,0.158,29.5,25.9,173.0
0,42.04257183,8.730662,0.158,25.5,22.4,170.0
0,42.11037759,8.68896878,0.158,24.8,23.3,179.0
0,41.92293579,8.67374301,0.157,28.0,27.6,177.0
0,41.97438907,8.66018624,0.157,28.1,27.1,178.0
1,42.00110563,8.65354756,0.156,44.0,22.5,60.0
0,41.93081025,8.74244335,0.155,36.1,22.4,175.0
0,41.90615737,8.67697576,0.155,24.5,24.5,87.0
0,41.9341444,8.62408308,0.154,28.0,24.6,178.0
0,41.99953767,8.6540433,0.154,28.4,27.2,178.0
0,41.90706596,8.78149995,0.154,27.8,27.4,170.0
0,42.11317201,8.69076979,0.151,23.2,22.8,178.0
0,42.04377758,8.72012235,0.151,29.3,29.0,81.0
1,42.12218584,8.62338712,0.149,53.5,44.2,146.0
0,42.03811188,8.72328677,0.149,28.1,26.8,178.0
0,42.10880113,8.70134881,0.148,26.6,25.1,84.0
0,42.01909522,8.66954815,0.145,26.6,26.4,171.0
0,42.00977235,8.65723714,0.144,26.1,25.7,88.0
0,42.02134918,8.67817887,0.144,28.0,27.5,87.0
0,41.97108032,8.62708612,0.142,28.8,28.3,88.0
0,41.92909558,8.74330204,0.14,64.4,19.5,84.0
1,41.971526,8.61582744,0.139,28.4,25.1,167.0
0,42.06523014,8.73021653,0.139,23.7,23.6,89.0
0,42.10416869,8.7022579,0.139,26.8,26.7,176.0
0,42.0437589,8.71832357,0.138,32.1,24.4,76.0
0,42.00181665,8.65414541,0.138,27.1,26.4,179.0
0,42.06359073,8.71861406,0.138,25.3,24.8,88.0
0,42.11090068,8.65559007,0.136,28.2,27.7,179.0
0,42.10967517,8.69970656,0.136,25.8,25.4,178.0
0,42.01435711,8.6635677,0.135,25.6,23.5,88.0
0,41.90745013,8.65893441,0.135,27.4,27.0,88.0
1,41.92247309,8.76484679,0.134,108.9,30.0,102.0
0,42.04308753,8.72122868,0.134,29.1,27.0,177.0
0,42.11109295,8.69932479,0.133,24.2,22.9,87.0
0,42.13118286,8.59702061,0.132,23.5,22.6,82.0
0,41.91865915,8.74040597,0.132,24.1,22.9,84.0
1,42.01141632,8.62941477,0.131,32.7,23.9,89.0
0,41.93771174,8.62206294,0.131,29.8,28.8,179.0
1,42.04363215,8.71822789,0.13,44.6,24.8,76.0
0,41.9716414,8.62133479,0.13,31.3,29.6,85.0
0,42.06352343,8.71544356,0.129,27.8,26.7,168.0
0,42.02168675,8.67837315,0.128,26.6,26.2,177.0
0,42.04286579,8.72250912,0.127,26.3,26.1,79.0
0,42.12844783,8.58020917,0.127,27.1,27.0,87.0
0,42.11047646,8.68885736,0.126,25.1,24.9,178.0
0,41.91763313,8.64749456,0.125,30.0,28.7,88.0
0,41.95225962,8.59790662,0.122,27.6,26.9,80.0
0,42.06567123,8.72981967,0.122,27.3,25.9,81.0
0,41.91748333,8.64981633,0.121,30.1,29.6,178.0
0,42.00762331,8.65665271,0.121,25.7,25.6,89.0
0,41.96957379,8.61065966,0.12,26.5,24.7,178.0
0,41.97680258,8.66281655,0.12,28.4,27.7,89.0
0,42.13131087,8.59683865,0.119,24.1,22.8,85.0
0,41.9710406,8.6280111,0.119,30.4,30.3,178.0
0,42.00118757,8.65359536,0.118,37.1,25.3,69.0
1,41.92331971,8.78247659,0.118,24.7,22.1,86.0
0,41.93090005,8.74300418,0.117,24.0,20.9,177.0
0,41.92209004,8.7430549,0.117,24.1,17.9,177.0
0,41.90641321,8.67734697,0.117,25.3,25.2,71.0
0,41.97135505,8.61708095,0.117,28.2,27.9,90.0
0,41.96033494,8.66518395,0.116,28.9,27.3,87.0
0,41.91765581,8.74154122,0.116,24.3,23.5,164.0
0,41.97062948,8.61089803,0.115,27.8,27.3,87.0
0,42.10938778,8.6558137,0.115,29.8,29.7,85.0
0,41.99927365,8.65340462,0.114,27.6,26.9,165.0
0,41.96073481,8.59428345,0.114,26.7,26.2,87.0
0,42.02229856,8.68162439,0.113,28.3,28.0,177.0
0,42.11034603,8.70063532,0.113,24.9,24.7,86.0
0,42.03007024,8.714125,0.113,25.3,25.2,176.0
0,41.96835363,8.64490466,0.112,26.8,26.4,88.0
0,41.97114044,8.62520708,0.111,29.7,29.4,90.0
0,41.95923156,8.66568167,0.11,26.3,25.3,172.0
0,41.96037209,8.64058834,0.11,28.1,24.2,178.0
0,41.93317016,8.74533816,0.11,23.5,22.6,175.0
0,42.06423151,8.71626187,0.108,24.4,23.2,176.0
0,42.11366336,8.69076677,0.108,23.6,22.6,177.0
0,41.91540815,8.69745663,0.107,26.2,23.0,87.0
0,42.05574936,8.74423256,0.107,27.0,26.6,178.0
0,42.10925703,8.7011961,0.107,27.1,26.3,176.0
0,41.91510999,8.79033109,0.107,25.1,24.9,85.0
0,42.02135657,8.67860233,0.106,26.5,25.6,88.0
0,42.11260749,8.68821053,0.106,24.1,23.6,87.0
0,41.9749504,8.65759458,0.105,28.3,27.8,88.0
0,41.95239117,8.59765982,0.105,27.6,26.4,88.0
0,41.92253447,8.76390018,0.105,60.7,24.4,109.0
0,42.06070238,8.74022884,0.104,26.6,26.2,178.0
0,42.0225993,8.68280978,0.102,27.8,27.2,89.0
0,41.92289305,8.76283045,0.102,93.3,23.5,103.0
0,42.11359201,8.6178627,0.102,32.1,31.3,179.0
0,41.97727343,8.66340455,0.102,27.8,27.6,177.0
0,41.95388218,8.5975723,0.102,28.2,27.6,177.0
0,41.95950456,8.59727083,0.101,30.3,30.1,179.0
1,42.06935502,8.57420734,0.101,56.6,22.2,156.0
0,41.93236747,8.74712667,0.1,23.3,23.0,86.0
0,42.06397133,8.73646089,0.1,23.7,23.1,178.0
0,42.04339316,8.71847691,0.099,26.6,25.4,85.0
0,42.13157437,8.59715484,0.099,24.2,22.7,178.0
1,42.01166498,8.65901954,0.099,47.3,20.4,46.0
0,41.91407171,8.6205321,0.098,183.7,62.6,45.0
0,42.02167967,8.68086706,0.098,31.0,29.9,89.0
0,42.11078743,8.70042208,0.097,25.8,24.7,176.0
0,42.04043986,8.73546546,0.096,25.5,24.8,164.0
0,42.0299695,8.71452111,0.095,27.4,26.6,79.0
0,41.90582828,8.65842409,0.095,27.1,26.1,85.0
0,42.10929538,8.65651331,0.094,29.3,28.8,87.0
0,42.12952405,8.61768683,0.094,27.1,24.7,179.0
0,41.92175121,8.61984476,0.093,59.3,35.8,178.0
0,42.09631901,8.70963261,0.093,26.6,26.0,178.0
0,41.91569645,8.6479964,0.093,30.7,30.6,90.0
0,41.91750132,8.64826739,0.091,31.8,31.3,89.0
0,41.97698129,8.61180297,0.091,89.2,38.2,156.0
0,42.11056779,8.70089956,0.091,26.5,26.2,79.0
0,41.91745985,8.64901199,0.091,32.0,31.8,88.0
0,42.13159284,8.59738024,0.09,23.5,23.3,180.0
0,41.97348636,8.65614389,0.09,28.3,28.3,82.0
0,42.09417843,8.70852819,0.09,25.6,24.7,179.0
0,41.94704836,8.60497646,0.089,26.6,26.3,179.0
0,42.06345345,8.72965761,0.089,25.7,25.6,180.0
0,42.03535569,8.72581111,0.089,23.7,21.0,178.0
0,41.95775249,8.59827609,0.089,33.2,30.0,88.0
0,42.13403038,8.77165043,0.089,29.8,29.4,171.0
0,41.9470855,8.60460682,0.088,27.5,27.1,177.0
0,41.91884526,8.74028709,0.088,23.0,22.9,170.0
0,42.12164651,8.63656928,0.088,24.7,23.9,179.0
0,42.0340546,8.72436553,0.087,28.9,21.5,0.0
0,41.92242766,8.76414738,0.087,29.5,14.8,93.0
0,42.00851739,8.65610494,0.087,26.6,26.0,177.0
0,42.1109152,8.68930781,0.087,24.7,24.1,178.0
0,41.98469327,8.6537202,0.087,28.4,27.0,77.0
0,41.95953674,8.74184705,0.087,27.0,25.8,172.0
0,41.91992871,8.76354976,0.086,30.2,29.5,176.0
0,41.96790399,8.60959904,0.086,27.8,27.4,90.0
0,41.90674199,8.61801311,0.085,164.5,68.4,121.0
0,41.93187582,8.74691999,0.085,24.7,24.0,176.0
0,41.95778236,8.59882377,0.084,35.2,21.9,86.0
0,42.11627522,8.77621166,0.084,28.2,28.0,177.0
0,42.02768595,8.70629603,0.083,28.4,28.0,88.0
0,42.06287476,8.73110461,0.083,28.6,27.6,89.0
0,41.95331729,8.79411604,0.082,23.9,23.9,88.0
0,41.98518304,8.66859654,0.081,25.6,25.2,79.0
0,42.02794949,8.70463534,0.08,27.7,26.9,90.0
0,42.09688448,8.709694,0.08,27.5,27.0,80.0
0,41.96180354,8.59167842,0.08,26.9,26.0,89.0
0,41.90824869,8.69792761,0.079,29.0,28.5,161.0
0,42.04332265,8.71946374,0.079,31.3,29.2,169.0
0,41.931803,8.74178297,0.078,75.0,16.5,10.0
0,41.97387644,8.65736739,0.078,27.9,27.5,177.0
0,42.10892224,8.70125606,0.078,28.6,26.1,176.0
0,41.93237019,8.74435158,0.077,22.0,21.1,86.0
0,41.91866284,8.74304751,0.077,23.8,23.5,87.0
0,41.96819901,8.64299577,0.077,26.2,25.6,178.0
0,41.92307589,8.74073193,0.077,45.0,21.8,89.0
1,41.9921102,8.56856379,0.077,50.8,21.8,76.0
0,41.93281216,8.7470643,0.077,24.1,22.4,87.0
1,41.92243328,8.76416217,0.077,34.9,14.5,90.0
0,41.94678361,8.63647605,0.076,25.7,24.5,177.0
0,42.13078168,8.71315408,0.076,27.3,23.8,87.0
0,41.92273361,8.76334322,0.076,23.9,22.9,25.0
0,41.96797683,8.60989775,0.076,27.5,26.8,177.0
0,41.96148598,8.74389801,0.075,27.7,27.4,161.0
0,41.90632802,8.67689669,0.075,24.7,23.3,84.0
0,42.01576733,8.66576918,0.075,28.0,27.7,178.0
0,41.95323968,8.59712241,0.074,25.6,22.3,87.0
0,41.93165875,8.63430969,0.073,24.7,23.4,87.0
0,41.91940214,8.74336749,0.073,26.0,23.8,173.0
0,41.91934727,8.74361225,0.073,29.8,20.1,87.0
0,42.00535059,8.59467144,0.072,28.2,27.9,72.0
0,41.99599983,8.65753164,0.072,25.7,25.2,87.0
0,41.93247836,8.74632239,0.072,23.9,22.4,178.0
0,41.97756534,8.66435378,0.072,27.0,25.8,179.0
0,41.97706184,8.66321836,0.072,27.7,26.2,89.0
0,41.97160645,8.65135404,0.072,25.1,23.3,176.0
0,42.01459986,8.66364634,0.071,24.1,23.5,177.0
0,41.99509678,8.65764005,0.071,25.7,25.0,170.0
0,42.01434594,8.66388259,0.071,25.0,24.7,169.0
0,41.96145125,8.74866878,0.07,28.5,28.3,179.0
0,41.94666248,8.60467534,0.07,28.7,28.5,178.0
0,41.95294235,8.79300603,0.07,24.9,24.0,179.0
0,41.91103775,8.72307184,0.069,28.0,27.7,169.0
0,42.0643381,8.71651007,0.069,24.6,23.4,177.0
0,42.1073984,8.81133032,0.069,26.2,26.1,86.0
0,42.10942364,8.70144763,0.068,25.9,25.6,88.0
0,41.91821977,8.74236563,0.068,25.5,25.3,57.0
0,42.01490448,8.66420402,0.068,29.0,26.5,85.0
1,41.93023732,8.74428951,0.068,29.9,19.2,155.0
0,42.06525404,8.72970638,0.067,24.9,24.5,89.0
0,41.9743394,8.65798726,0.067,27.6,26.6,180.0
0,41.9558638,8.59870913,0.067,27.1,25.3,83.0
0,42.05606567,8.74402251,0.066,26.8,25.9,180.0
0,41.95864226,8.59834558,0.066,27.1,25.5,177.0
0,41.95269387,8.59802704,0.066,26.7,25.7,177.0
0,41.96279064,8.5912109,0.066,25.3,25.3,178.0
1,41.91440013,8.73083478,0.066,148.8,30.4,83.0
0,41.90754095,8.70799706,0.066,28.3,27.2,82.0
0,42.06365875,8.73023765,0.066,24.7,23.7,88.0
0,42.11236988,8.68824844,0.065,24.0,23.4,179.0
0,42.06575672,8.7302045,0.065,26.3,24.8,88.0
0,42.06193408,8.73894471,0.065,24.9,23.5,178.0
1,42.03086919,8.63007181,0.065,33.3,19.4,76.0
0,41.91354722,8.66580558,0.064,26.5,22.7,86.0
0,41.95883665,8.59709507,0.064,23.8,22.4,87.0
0,41.9317051,8.7427824,0.064,23.5,22.8,178.0
0,41.97910545,8.66520695,0.064,28.4,27.7,81.0
0,41.95419542,8.5979812,0.064,28.6,28.5,89.0
0,42.10779189,8.70073335,0.063,27.8,27.5,89.0
0,41.97672758,8.66248404,0.063,28.9,27.8,89.0
0,41.90518961,8.78333757,0.063,28.4,28.1,81.0
0,42.09691722,8.70947324,0.063,26.1,25.3,178.0
0,42.0078948,8.65699004,0.063,26.0,25.9,170.0
0,41.97170878,8.61938084,0.063,30.2,28.3,86.0
0,42.10837952,8.65794338,0.063,30.0,29.9,90.0
0,42.11332199,8.6886806,0.063,24.4,23.9,175.0
0,42.03876769,8.78062216,0.062,28.1,27.4,169.0
