matched,gt_class,gt_lat,gt_lon,dt_class,dt_lat,dt_lon,dt_conf
False,0.0,41.992927259570365,8.665868739210966,,,,
False,0.0,41.99264724911938,8.665654240049818,,,,
False,0.0,41.992925215702925,8.665607490232647,,,,
False,0.0,41.99313573370471,8.665852239275493,,,,
False,0.0,41.99321748808079,8.665918239017385,,,,
False,0.0,41.99335033871797,8.665709239834728,,,,
False,0.0,41.99348318907785,8.665709239834728,,,,
False,0.0,41.993593556858265,8.66593198896361,,,,
False,0.0,41.99335442642549,8.665359991200553,,,,
False,0.0,42.043588860349885,8.732190229843933,,,,
False,0.0,42.044013644807016,8.735083218530168,,,,
False,0.0,42.04354801554089,8.736007214916645,,,,
False,0.0,42.04182025607355,8.736282213841191,,,,
False,0.0,42.04192645541014,8.73656271274423,,,,
False,0.0,42.04179166391415,8.737459209238253,,,,
False,0.0,42.04163542795873,8.737089335684738,,,,
False,0.0,42.04149553007787,8.736836336674154,,,,
False,0.0,42.04122900844519,8.737669583415531,,,,
False,0.0,42.04033344672399,8.73617083927675,,,,
False,0.0,42.04037837828554,8.736575087695835,,,,
False,0.0,42.040288515130655,8.736679587287162,,,,
False,0.0,42.04139545695221,8.738214081286134,,,,
False,0.0,42.04160785686787,8.73828145602265,,,,
False,0.0,42.0422838557198,8.739675700570102,,,,
False,0.0,42.06398756018909,8.736471963099131,,,,
False,0.0,42.06411822142999,8.737005461012751,,,,
False,0.0,42.06395081166664,8.736988961077278,,,,
False,0.0,42.06462044807152,8.73674421203443,,,,
False,0.0,42.06451224510645,8.735429717175096,,,,
False,0.0,42.085746094979534,8.711088187368826,,,,
False,1.0,42.073072469257546,8.5718122320428,,,,
False,0.0,42.11110717325035,8.698828735312514,,,,
False,0.0,42.11108881263446,8.699323733376698,,,,
False,0.0,42.11221186052047,8.695376123814828,,,,
False,0.0,42.11336701844403,8.688708087391877,,,,
False,0.0,42.11395147443225,8.689264960214084,,,,
False,0.0,42.11388415516898,8.690094081971592,,,,
False,0.0,42.11389639504035,8.69039520579397,,,,
False,0.0,42.11367301701581,8.690733454471165,,,,
False,0.0,42.11321707860454,8.690716954535691,,,,
False,0.0,42.11299063817462,8.690473580487467,,,,
False,0.0,42.11291719786145,8.690139456794142,,,,
False,0.0,42.11335783846405,8.690234331423111,,,,
False,0.0,42.113486358062765,8.68954958410099,,,,
False,0.0,42.11311303850747,8.689566084036462,,,,
False,0.0,42.112687696334326,8.689863082874973,,,,
False,0.0,42.112553055051634,8.689438209536547,,,,
False,0.0,42.1118523037579,8.689561959052595,,,,
False,0.0,42.11013864350259,8.689009211214254,,,,
False,0.0,42.1104109961753,8.688959711407836,,,,
False,0.0,42.11127700869528,8.688951461440098,,,,
False,0.0,42.11095263790055,8.689297960085026,,,,
False,0.0,42.1112617082234,8.690828329100132,,,,
False,0.0,42.11142083295045,8.69041995569718,,,,
False,0.0,42.11192574530494,8.690792235491285,,,,
False,0.0,42.11196858616809,8.690109550661097,,,,
False,0.0,42.11244442380826,8.690103363185296,,,,
False,0.0,42.11245360392054,8.688684368734634,,,,
False,0.0,42.11282080732126,8.689001992492486,,,,
False,0.0,42.11299675819687,8.688641056404018,,,,
False,0.0,42.11317576858645,8.68889268041998,,,,
False,1.0,42.12314600188428,8.577043742833633,,,,
False,0.0,41.90872818063142,8.641694614999986,,,,
False,0.0,41.9089614890659,8.642164863160962,,,,
False,0.0,41.90897069859188,8.642404112225318,,,,
False,0.0,41.90879264752095,8.64515960144928,,,,
False,1.0,41.90469119573108,8.65054683038115,,,,
False,0.0,41.90566439338932,8.658268800182428,,,,
False,0.0,41.90548019307797,8.664365526339633,,,,
False,0.0,41.90559685333686,8.678258472007741,,,,
False,0.0,41.90575342334929,8.677936723266022,,,,
False,0.0,41.90584859316922,8.678571970781725,,,,
False,0.0,41.9063090902939,8.679071093829778,,,,
False,0.0,41.90671432501607,8.67851422100757,,,,
False,0.0,41.910097320579546,8.72309292167124,,,,
False,0.0,41.91158615019866,8.723526044977401,,,,
False,0.0,41.91212334823686,8.723992168154508,,,,
False,0.0,41.911988281727005,8.723559044848347,,,,
False,0.0,41.9190543322692,8.740859227191589,,,,
False,,,,0.0,41.92669066,8.77075861,0.72
False,,,,0.0,42.04380025,8.71771349,0.816
False,,,,0.0,41.95847292,8.5972089,0.816
False,,,,0.0,42.04214755,8.73530828,0.876
False,,,,0.0,42.09144537,8.60825297,0.717
False,,,,0.0,41.9168589,8.64732343,0.716
False,,,,0.0,41.91817623,8.74127269,0.714
False,,,,0.0,41.92833324,8.74322197,0.711
False,,,,0.0,41.92006595,8.74389588,0.708
False,,,,0.0,41.9201413,8.74351309,0.705
False,,,,0.0,41.97066008,8.62810843,0.704
False,,,,0.0,42.05987879,8.7728224,0.701
False,,,,0.0,42.11056233,8.6554485,0.698
False,,,,0.0,41.99596962,8.62976825,0.697
False,,,,0.0,42.08056939,8.69190447,0.861
False,,,,0.0,42.09710498,8.70886865,0.693
False,,,,0.0,41.90489306,8.70677745,0.86
False,,,,0.0,41.92817075,8.74319809,0.693
False,,,,0.0,42.02159423,8.67793057,0.801
False,,,,0.0,42.01553869,8.66498427,0.691
False,,,,0.0,42.12295641,8.63403217,0.8
False,,,,0.0,42.01852641,8.58094232,0.858
False,,,,0.0,41.93136339,8.74784845,0.791
False,,,,0.0,42.01549499,8.66479684,0.786
False,,,,0.0,41.97159581,8.62022628,0.678
False,,,,0.0,41.92230491,8.7448217,0.674
False,,,,0.0,41.91862655,8.74192944,0.781
False,,,,0.0,41.90638212,8.6783299,0.673
False,,,,0.0,41.93143754,8.74871053,0.78
False,,,,0.0,41.92727253,8.77134108,0.851
False,,,,0.0,41.90615177,8.67758029,0.779
False,,,,0.0,41.9189448,8.74166123,0.67
False,,,,0.0,41.91924241,8.74199703,0.668
False,,,,0.0,41.96022598,8.74187735,0.667
False,,,,0.0,41.90754155,8.64707603,0.659
False,,,,0.0,42.01055383,8.6573219,0.657
False,,,,0.0,41.93271476,8.74801022,0.848
False,,,,0.0,41.9193225,8.74280986,0.655
False,,,,0.0,41.97234192,8.6305793,0.77
False,,,,0.0,41.91839734,8.74120511,0.769
False,,,,0.0,41.91864301,8.74244046,0.652
False,,,,0.0,42.0162328,8.66568243,0.646
False,,,,0.0,42.05697481,8.59852322,0.842
False,,,,0.0,42.08774235,8.66750706,0.761
False,,,,0.0,42.05010172,8.74580187,0.76
False,,,,1.0,42.08612194,8.60729119,0.645
False,,,,0.0,41.91896984,8.74131246,0.644
False,,,,0.0,42.01534762,8.66385677,0.758
False,,,,0.0,41.96368656,8.74569429,0.756
False,,,,0.0,41.93266684,8.74581735,0.756
False,,,,0.0,41.92857348,8.74320488,0.635
False,,,,0.0,42.04296778,8.7199897,0.63
False,,,,0.0,41.91892606,8.74246128,0.629
False,,,,0.0,41.93273075,8.74845691,0.836
False,,,,0.0,41.91835764,8.74087216,0.626
False,,,,0.0,41.9166899,8.64876968,0.624
False,,,,0.0,42.043235,8.72030048,0.624
False,,,,0.0,41.91918647,8.74295858,0.623
False,,,,0.0,41.91893193,8.74310195,0.617
False,,,,0.0,42.02146829,8.67830984,0.614
False,,,,0.0,41.97144706,8.63188813,0.613
False,,,,0.0,42.00027487,8.65356853,0.611
False,,,,0.0,41.91710179,8.6482354,0.607
False,,,,0.0,41.99054894,8.65456891,0.602
False,,,,0.0,42.0356426,8.5870251,0.824
False,,,,0.0,42.01551088,8.66451415,0.736
False,,,,0.0,41.99259193,8.65621781,0.734
False,,,,0.0,41.91956522,8.74270299,0.73
